id,original_title,GenList,vote_average,For Genre,vote_count,Scores
10020,Beauty and the Beast,"['Romance', 'Family', 'Animation', 'Fantasy', 'Music']",7.5,Music,3029.0,7.264159940855936
277216,Straight Outta Compton,"['Drama', 'Music']",7.7,Music,1381.0,7.2021960744816
279,Amadeus,"['Drama', 'History', 'Music']",7.8,Music,1107.0,7.185519711345947
369557,Sing Street,"['Romance', 'Drama', 'Music']",8.0,Music,669.0,7.0628158433219435
872,Singin' in the Rain,"['Comedy', 'Music', 'Romance']",7.9,Music,747.0,7.061461367641071
114150,Pitch Perfect,"['Comedy', 'Music', 'Romance']",7.3,Music,2310.0,7.0339963101982885
824,Moulin Rouge!,"['Drama', 'Music', 'Romance']",7.4,Music,1348.0,6.9660414563322695
525,The Blues Brothers,"['Music', 'Comedy', 'Action', 'Crime']",7.5,Music,1092.0,6.96480070457674
3933,Corpse Bride,"['Romance', 'Fantasy', 'Animation', 'Music']",7.2,Music,1957.0,6.912875731988333
82695,Les Misérables,"['Drama', 'Music', 'Romance']",7.2,Music,1925.0,6.908980871209879
198277,Begin Again,"['Comedy', 'Music', 'Romance', 'Drama']",7.3,Music,1285.0,6.875384453277547
15121,The Sound of Music,"['Drama', 'Family', 'Music', 'Romance']",7.4,Music,966.0,6.847632767988646
786,Almost Famous,"['Drama', 'Music']",7.4,Music,807.0,6.776862107319988
71,Billy Elliot,"['Drama', 'Comedy', 'Music']",7.4,Music,774.0,6.759839300649093
88,Dirty Dancing,"['Drama', 'Music', 'Romance']",7.1,Music,1371.0,6.743704085974573
13885,Sweeney Todd: The Demon Barber of Fleet Street,"['Drama', 'Horror', 'Music']",7.0,Music,1745.0,6.72477552784952
36685,The Rocky Horror Picture Show,"['Comedy', 'Horror', 'Music', 'Science Fiction']",7.4,Music,703.0,6.7198644460722115
69,Walk the Line,"['Drama', 'Music', 'Romance']",7.3,Music,732.0,6.674001608219642
10693,Peter Pan,"['Animation', 'Music', 'Family', 'Adventure', 'Fantasy']",7.0,Music,1380.0,6.669396844092671
86829,Inside Llewyn Davis,"['Drama', 'Music']",7.2,Music,845.0,6.663241497407431
756,Fantasia,"['Animation', 'Family', 'Music']",7.2,Music,831.0,6.657301087102058
5123,August Rush,"['Family', 'Drama', 'Music']",7.2,Music,821.0,6.652976792975382
9473,"South Park: Bigger, Longer & Uncut","['Animation', 'Comedy', 'Music']",7.1,Music,916.0,6.62361916680304
335797,Sing,"['Animation', 'Comedy', 'Drama', 'Family', 'Music']",6.8,Music,2363.0,6.616619905321453
331781,Amy,"['Documentary', 'Music']",7.5,Music,482.0,6.608390693432428
254470,Pitch Perfect 2,"['Comedy', 'Music']",6.8,Music,1997.0,6.589011055197081
5723,Once,"['Drama', 'Music', 'Romance']",7.4,Music,457.0,6.532082912664539
1584,School of Rock,"['Comedy', 'Music']",6.8,Music,1454.0,6.528329383042428
304410,La Famille Bélier,"['Comedy', 'Drama', 'Music']",7.0,Music,789.0,6.509636856242112
9837,The Prince of Egypt,"['Adventure', 'Animation', 'Drama', 'Family', 'Music']",6.9,Music,847.0,6.465718872118739
1677,Ray,"['Drama', 'Music']",7.2,Music,481.0,6.4497113389990215
243,High Fidelity,"['Comedy', 'Drama', 'Romance', 'Music']",7.0,Music,636.0,6.439519509517854
10198,The Princess and the Frog,"['Romance', 'Family', 'Animation', 'Music']",6.7,Music,1293.0,6.428133106649742
1574,Chicago,"['Action', 'Comedy', 'Crime', 'Drama', 'Music']",6.9,Music,695.0,6.407250553750314
9762,Step Up,"['Music', 'Drama', 'Romance', 'Crime']",6.7,Music,1092.0,6.392323640356556
9833,The Phantom of the Opera,"['Music', 'Thriller', 'Drama', 'Romance']",7.0,Music,448.0,6.3200520126803905
85446,Step Up Revolution,"['Music', 'Drama', 'Romance']",6.7,Music,679.0,6.278154425142951
243683,Step Up All In,"['Romance', 'Drama', 'Music']",6.7,Music,649.0,6.266468952155222
3989,Team America: World Police,"['Music', 'Adventure', 'Animation', 'Action', 'Comedy']",6.6,Music,667.0,6.2129753634733005
8872,Wayne's World,"['Music', 'Comedy']",6.5,Music,738.0,6.17345211193183
2976,Hairspray,"['Family', 'Comedy', 'Music', 'Romance']",6.5,Music,738.0,6.17345211193183
2005,Sister Act,"['Music', 'Comedy']",6.5,Music,713.0,6.166334677579864
8328,Step Up 2: The Streets,"['Music', 'Drama', 'Romance']",6.5,Music,658.0,6.149529189729033
64328,The Muppets,"['Comedy', 'Family', 'Music']",6.5,Music,509.0,6.094152571775297
1788,Footloose,"['Drama', 'Family', 'Music', 'Romance']",6.4,Music,525.0,6.046179223341089
301351,We Are Your Friends,"['Drama', 'Music', 'Romance']",6.3,Music,673.0,6.032688234131982
68817,Footloose,"['Drama', 'Music', 'Romance']",6.4,Music,438.0,6.010878297229478
264999,Magic Mike XXL,"['Comedy', 'Drama', 'Music']",6.2,Music,716.0,5.98042250016009
619,The Bodyguard,"['Thriller', 'Action', 'Drama', 'Music', 'Romance']",6.2,Music,681.0,5.973529932900542
402529,All Eyez on Me,"['Drama', 'Music']",6.3,Music,436.0,5.959868822050694
10947,High School Musical,"['Comedy', 'Drama', 'Family', 'Music', 'TV Movie']",6.1,Music,1048.0,5.958897351676184
11172,Music and Lyrics,"['Comedy', 'Music', 'Romance']",6.2,Music,569.0,5.948241151728918
13649,High School Musical 2,"['Comedy', 'Drama', 'Family', 'Music']",6.1,Music,884.0,5.941339814251976
11887,High School Musical 3: Senior Year,"['Comedy', 'Drama', 'Family', 'Music', 'Romance']",6.1,Music,858.0,5.938146962216799
18126,Hannah Montana: The Movie,"['Comedy', 'Drama', 'Family', 'Music', 'Romance']",6.0,Music,465.0,5.815668381739828
6282,Coyote Ugly,"['Comedy', 'Drama', 'Music', 'Romance']",5.8,Music,590.0,5.722935424984477
224141,Into the Woods,"['Fantasy', 'Comedy', 'Music']",5.6,Music,1688.0,5.6037162465523584
6477,Alvin and the Chipmunks,"['Comedy', 'Music', 'Family', 'Fantasy', 'Animation']",5.5,Music,1212.0,5.5311578828579
55301,Alvin and the Chipmunks: Chipwrecked,"['Comedy', 'Fantasy', 'Family', 'Music', 'Animation']",5.4,Music,499.0,5.501485396767529
23398,Alvin and the Chipmunks: The Squeakquel,"['Comedy', 'Family', 'Animation', 'Fantasy', 'Music']",5.3,Music,688.0,5.4230711900036574
293310,Citizenfour,['Documentary'],7.9,Documentary,516.0,6.857564079141163
158999,Blackfish,['Documentary'],7.9,Documentary,456.0,6.787287500206859
331781,Amy,"['Documentary', 'Music']",7.5,Documentary,482.0,6.608390693432428
1430,Bowling for Columbine,['Documentary'],7.3,Documentary,467.0,6.489884434166598
9372,Super Size Me,"['Documentary', 'Comedy', 'Drama']",6.6,Documentary,520.0,6.153339491807237
16290,Jackass 3D,"['Comedy', 'Documentary', 'Action']",6.4,Documentary,434.0,6.0090851096591065
429,"Il buono, il brutto, il cattivo",['Western'],8.1,Western,2371.0,7.716002094539787
68718,Django Unchained,"['Drama', 'Western']",7.8,Western,10297.0,7.7117590043038025
335,C'era una volta il West,['Western'],8.1,Western,1160.0,7.424269683302449
273248,The Hateful Eight,"['Crime', 'Drama', 'Mystery', 'Western']",7.6,Western,4405.0,7.422253745646643
281957,The Revenant,"['Western', 'Drama', 'Adventure', 'Thriller']",7.3,Western,6558.0,7.19560724759498
938,Per qualche dollaro in più,['Western'],7.8,Western,988.0,7.134096958638611
33,Unforgiven,['Western'],7.7,Western,1133.0,7.123411534897322
581,Dances with Wolves,"['Adventure', 'Drama', 'Western']",7.6,Western,1084.0,7.03338990460086
391,Per un pugno di dollari,['Western'],7.6,Western,909.0,6.959557613688834
44264,True Grit,"['Drama', 'Adventure', 'Western']",7.2,Western,1701.0,6.878447716713866
9023,Spirit: Stallion of the Cimarron,"['Western', 'Animation', 'Adventure', 'Comedy', 'Family']",7.4,Western,870.0,6.8069676956933325
338766,Hell or High Water,"['Crime', 'Drama', 'Thriller', 'Western']",7.2,Western,1304.0,6.804997626688207
642,Butch Cassidy and the Sundance Kid,"['History', 'Drama', 'Western', 'Crime']",7.4,Western,659.0,6.692484789738431
11969,Tombstone,"['Action', 'Adventure', 'Drama', 'History', 'Western']",7.4,Western,632.0,6.67456461086689
5176,3:10 to Yuma,['Western'],6.9,Western,1210.0,6.561609413129018
11072,Blazing Saddles,"['Western', 'Comedy']",7.2,Western,619.0,6.548039767506271
966,The Magnificent Seven,['Western'],7.4,Western,472.0,6.546452400865458
4512,The Assassination of Jesse James by the Coward Robert Ford,"['Action', 'Drama', 'Western']",7.0,Western,792.0,6.51083676605555
44896,Rango,"['Animation', 'Comedy', 'Family', 'Western', 'Adventure']",6.6,Western,2094.0,6.431442197462067
294963,Bone Tomahawk,"['Horror', 'Western', 'Adventure', 'Drama']",6.6,Western,511.0,6.149085582205402
9359,Maverick,"['Action', 'Adventure', 'Comedy', 'Drama', 'Western']",6.6,Western,490.0,6.138837527255523
8584,Shanghai Noon,"['Adventure', 'Action', 'Comedy', 'Western']",6.2,Western,756.0,5.98780325645723
57201,The Lone Ranger,"['Action', 'Adventure', 'Western']",5.9,Western,2361.0,5.856238237990736
333484,The Magnificent Seven,"['Adventure', 'Action', 'Western']",5.9,Western,2358.0,5.856191216040152
6038,Shanghai Knights,"['Action', 'Adventure', 'Comedy', 'Western']",6.0,Western,707.0,5.854764132501407
188161,A Million Ways to Die in the West,"['Comedy', 'Western']",5.8,Western,1494.0,5.759069437336153
353491,The Dark Tower,"['Action', 'Western', 'Science Fiction', 'Fantasy', 'Horror']",5.7,Western,688.0,5.668347482338774
49849,Cowboys & Aliens,"['Action', 'Science Fiction', 'Thriller', 'Western']",5.4,Western,2054.0,5.438057023787823
8487,Wild Wild West,"['Action', 'Adventure', 'Comedy', 'Science Fiction', 'Western']",5.1,Western,1042.0,5.252361704054271
10947,High School Musical,"['Comedy', 'Drama', 'Family', 'Music', 'TV Movie']",6.1,TV Movie,1048.0,5.958897351676184
205321,Sharknado,"['TV Movie', 'Horror']",3.8,TV Movie,484.0,4.6595706701351896
